Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to Region value or percentiles,Time period Sortable,New data,Compared to goal
93356,"Campylobacter incidence rate/100,000
",,,E92000001,England,Country,Persons,All ages,County & UA deprivation deciles in England (IMD2015),Least deprived decile (IMD2015),2015,98.0146517245955,,,,,6486,6617378,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Most deprived decile (IMD2015),2015,68.3230079632464,,,,,5744,8407124,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Second most deprived decile (IMD2015),2015,87.2231843509,,,,,7043,8074688,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Third more deprived decile (IMD2015),2015,98.7341727436348,,,,,7267,7360167,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Fourth more deprived decile (IMD2015),2015,95.6289406877261,,,,,4625,4836402,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Fifth more deprived decile (IMD2015),2015,94.7580789766783,,,,,4624,4879795,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Fifth less deprived decile (IMD2015),2015,111.989827130974,,,,,5684,5075461,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Fourth less deprived decile (IMD2015),2015,100.601704807605,,,,,4435,4408474,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Third less deprived decile (IMD2015),2015,107.950784291045,,,,,4209,3898999,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Second least deprived decile (IMD2015),2015,107.69901602582,,,,,4599,4270234,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",,,E92000001,England,Country,Persons,All ages,District & UA deprivation deciles in England (IMD2015),Least deprived decile (IMD2015),2015,102.573914337495,,,,,3667,3574983,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",,,E92000001,England,Country,Persons,0-9 yrs,,,2015,217.8841052,214.3875982,221.4233445,,,14799,6792143,,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",E92000001,England,E12000001,North East region,Region,Persons,All ages,,,2015,122.227171084892,,,,,3208,2624621,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",E92000001,England,E12000002,North West region,Region,Persons,All ages,,,2015,80.3893593872733,,,,,5767,7173835,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",E92000001,England,E12000003,Yorkshire and the Humber region,Region,Persons,All ages,,,2015,105.684438917103,,,,,5697,5390576,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",E92000001,England,E12000004,East Midlands region,Region,Persons,All ages,,,2015,90.8267155409043,,,,,4248,4677038,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",E92000001,England,E12000005,West Midlands region,Region,Persons,All ages,,,2015,95.3051643192488,,,,,5481,5751000,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",E92000001,England,E12000006,East of England region,Region,Persons,All ages,,,2015,90.6121023604074,,,,,5506,6076451,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",E92000001,England,E12000007,London region,Region,Persons,All ages,,,2015,63.1794019470093,,,,,5480,8673713,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",E92000001,England,E12000008,South East region,Region,Persons,All ages,,,2015,105.845910660955,,,,,9471,8947913,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",E92000001,England,E12000009,South West region,Region,Persons,All ages,,,2015,128.655975493404,,,,,7039,5471180,Aggregated from all known lower geography values,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000001,North East region,E06000001,Hartlepool,County & UA,Persons,All ages,,,2015,142.713502643443,119.407207217347,169.240005685604,,,132,92493,,,Worse,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000001,North East region,E06000002,Middlesbrough,County & UA,Persons,All ages,,,2015,122.572737242759,104.889308308288,142.383893742906,,,171,139509,,,Worse,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000001,North East region,E06000003,Redcar and Cleveland,County & UA,Persons,All ages,,,2015,147.846978377379,128.065696772987,169.818482795321,,,200,135275,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000001,North East region,E06000004,Stockton-on-Tees,County & UA,Persons,All ages,,,2015,168.888569477883,151.130053522023,188.160346611972,,,329,194803,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000001,North East region,E06000005,Darlington,County & UA,Persons,All ages,,,2015,138.534382146144,116.97479074431,162.916267610514,,,146,105389,,,Worse,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E06000006,Halton,County & UA,Persons,All ages,,,2015,56.9044006069803,44.5241886915577,71.6616809113027,,,72,126528,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E06000007,Warrington,County & UA,Persons,All ages,,,2015,65.4806326584655,54.9384737295686,77.4562578554221,,,136,207695,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E06000008,Blackburn with Darwen,County & UA,Persons,All ages,,,2015,59.9267259578061,48.0629863536051,73.8314021896769,,,88,146846,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E06000009,Blackpool,County & UA,Persons,All ages,,,2015,90.2721059192709,75.1990748763298,107.480442902812,,,126,139578,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000003,Yorkshire and the Humber region,E06000010,Kingston upon Hull,County & UA,Persons,All ages,,,2015,89.9631267012877,78.7816614769692,102.286653354283,,,233,258995,,,Similar,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000003,Yorkshire and the Humber region,E06000011,East Riding of Yorkshire,County & UA,Persons,All ages,,,2015,109.003965130612,98.1357738637478,120.746881431061,,,367,336685,,,Worse,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000003,Yorkshire and the Humber region,E06000012,North East Lincolnshire,County & UA,Persons,All ages,,,2015,102.776211067243,87.648281202274,119.765345464582,,,164,159570,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000003,Yorkshire and the Humber region,E06000013,North Lincolnshire,County & UA,Persons,All ages,,,2015,106.583441290778,91.6210947343803,123.292548219536,,,181,169820,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000003,Yorkshire and the Humber region,E06000014,York,County & UA,Persons,All ages,,,2015,72.030784700468,60.9295131918759,84.5695723241498,,,149,206856,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000004,East Midlands region,E06000015,Derby,County & UA,Persons,All ages,,,2015,76.6958635364266,66.3083721885838,88.2490330376114,,,195,254251,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000004,East Midlands region,E06000016,Leicester,County & UA,Persons,All ages,,,2015,51.6596765578895,44.3292799600907,59.8560756159834,,,177,342627,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000004,East Midlands region,E06000017,Rutland,County & UA,Persons,All ages,,,2015,110.392682542186,79.5613334204845,149.218837816882,,,42,38046,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000004,East Midlands region,E06000018,Nottingham,County & UA,Persons,All ages,,,2015,68.3597730957256,59.585875438651,78.0618578810075,,,218,318901,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000005,West Midlands region,E06000019,Herefordshire,County & UA,Persons,All ages,,,2015,139.288353473437,122.931392477091,157.215919687507,,,262,188099,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000005,West Midlands region,E06000020,Telford and Wrekin,County & UA,Persons,All ages,,,2015,81.211037690101,68.2719526321585,95.889061854289,,,139,171159,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000005,West Midlands region,E06000021,Stoke-on-Trent,County & UA,Persons,All ages,,,2015,124.777466937945,111.35633230111,139.370535385099,,,314,251648,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000009,South West region,E06000022,Bath and North East Somerset,County & UA,Persons,All ages,,,2015,121.163603319017,105.814918315775,138.112911051529,,,224,184874,,,Worse,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000009,South West region,E06000023,Bristol,County & UA,Persons,All ages,,,2015,87.686500729979,79.2408807342272,96.787173784788,,,394,449328,,,Similar,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000009,South West region,E06000024,North Somerset,County & UA,Persons,All ages,,,2015,107.171436192508,93.6244156476454,122.127876561767,,,225,209944,,,Similar,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000009,South West region,E06000025,South Gloucestershire,County & UA,Persons,All ages,,,2015,65.535332646426,56.3108417331587,75.8398997767065,,,180,274661,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000009,South West region,E06000026,Plymouth,County & UA,Persons,All ages,,,2015,127.516063217516,114.225115950481,141.928921928004,,,335,262712,,,Worse,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000009,South West region,E06000027,Torbay,County & UA,Persons,All ages,,,2015,152.954496037429,132.684241200267,175.445715688403,,,204,133373,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000009,South West region,E06000028,Bournemouth,County & UA,Persons,All ages,,,2015,165.539081617965,147.949895216468,184.644060414508,,,322,194516,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000009,South West region,E06000029,Poole,County & UA,Persons,All ages,,,2015,155.402219462468,136.127303223791,176.641411249535,,,234,150577,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000009,South West region,E06000030,Swindon,County & UA,Persons,All ages,,,2015,121.108859826856,106.912974241376,136.665115456844,,,263,217160,,,Worse,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000006,East of England region,E06000031,Peterborough,County & UA,Persons,All ages,,,2015,100.010310341272,86.4315897386322,115.116983484117,,,194,193980,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000006,East of England region,E06000032,Luton,County & UA,Persons,All ages,,,2015,82.4367751851334,70.7391747235154,95.5163132601068,,,177,214710,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000006,East of England region,E06000033,Southend-on-Sea,County & UA,Persons,All ages,,,2015,123.669572808363,107.901109407831,141.094177535252,,,221,178702,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000006,East of England region,E06000034,Thurrock,County & UA,Persons,All ages,,,2015,29.0585044556374,21.4254462180254,38.5273606503096,,,48,165184,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000008,South East region,E06000035,Medway,County & UA,Persons,All ages,,,2015,71.6114751963891,61.9836668089318,82.3110086030816,,,198,276492,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000008,South East region,E06000036,Bracknell Forest,County & UA,Persons,All ages,,,2015,131.952732346069,112.119603084909,154.2833564657,,,157,118982,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000008,South East region,E06000037,West Berkshire,County & UA,Persons,All ages,,,2015,116.010767850276,99.7249987680584,134.197798606855,,,181,156020,,,Worse,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000008,South East region,E06000038,Reading,County & UA,Persons,All ages,,,2015,64.3011271245649,52.5386616428365,77.9115791105412,,,104,161739,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000008,South East region,E06000039,Slough,County & UA,Persons,All ages,,,2015,108.416704406659,92.1706797658739,126.701599523156,,,158,145734,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000008,South East region,E06000040,Windsor and Maidenhead,County & UA,Persons,All ages,,,2015,138.787337178758,120.43788922699,159.142096914628,,,205,147708,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000008,South East region,E06000041,Wokingham,County & UA,Persons,All ages,,,2015,92.8875561845034,78.5718717828718,109.056994636737,,,149,160409,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000008,South East region,E06000042,Milton Keynes,County & UA,Persons,All ages,,,2015,111.551714916604,99.1225207771506,125.108326404101,,,292,261762,,,Worse,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000008,South East region,E06000043,Brighton and Hove,County & UA,Persons,All ages,,,2015,94.6451857148866,83.6915423059003,106.634116591538,,,270,285276,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000008,South East region,E06000044,Portsmouth,County & UA,Persons,All ages,,,2015,129.865223509856,114.968474122679,146.156428447182,,,275,211758,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000008,South East region,E06000045,Southampton,County & UA,Persons,All ages,,,2015,63.7180057466428,54.1988314655074,74.4278203527472,,,159,249537,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000008,South East region,E06000046,Isle of Wight,County & UA,Persons,All ages,,,2015,98.9992467448617,83.1714992562071,116.962395978239,,,138,139395,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000001,North East region,E06000047,County Durham,County & UA,Persons,All ages,,,2015,132.000500293441,122.306159880792,142.258919793922,,,686,519695,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E06000049,Cheshire East,County & UA,Persons,All ages,,,2015,94.0350353763532,84.4801444123918,104.374714492208,,,353,375392,,,Similar,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E06000050,Cheshire West and Chester,County & UA,Persons,All ages,,,2015,103.618563894621,92.986800412413,115.13275535585,,,346,333917,,,Similar,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000005,West Midlands region,E06000051,Shropshire,County & UA,Persons,All ages,,,2015,103.089472670049,92.1192394777817,115.006634235621,,,321,311380,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000009,South West region,E06000052,Cornwall,County & UA,Persons,All ages,,,2015,135.755299712902,126.205904844519,145.835738664922,,,749,551728,Value for Cornwall & Isles of Scilly combined,,Worse,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000009,South West region,E06000053,Isles of Scilly,County & UA,Persons,All ages,,,2015,,,,,,,,Value for Cornwall & Isles of Scilly combined,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000009,South West region,E06000054,Wiltshire,County & UA,Persons,All ages,,,2015,124.050336046806,114.345413455122,134.358842360493,,,603,486093,,,Worse,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000006,East of England region,E06000055,Bedford,County & UA,Persons,All ages,,,2015,55.3376801482087,44.6099790601733,67.8667524683282,,,92,166252,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000006,East of England region,E06000056,Central Bedfordshire,County & UA,Persons,All ages,,,2015,91.2335505908285,80.2738484003733,103.271892798621,,,250,274022,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000001,North East region,E06000057,Northumberland,County & UA,Persons,All ages,,,2015,127.195389246439,115.049123379018,140.275133380897,,,401,315263,,,Worse,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000001,Bolton,County & UA,Persons,All ages,,,2015,52.5532723289267,44.4276900457102,61.7348387768387,,,148,281619,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000002,Bury,County & UA,Persons,All ages,,,2015,93.6748206340082,80.346289683137,108.582679519481,,,176,187884,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000003,Manchester,County & UA,Persons,All ages,,,2015,49.0295912440693,43.2505257115767,55.3658066129626,,,260,530292,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000004,Oldham,County & UA,Persons,All ages,,,2015,84.4803160863519,73.0385184202598,97.2061055390743,,,195,230823,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000005,Rochdale,County & UA,Persons,All ages,,,2015,86.8367608954457,74.8052222234535,100.252728121841,,,186,214195,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000006,Salford,County & UA,Persons,All ages,,,2015,72.0642960091851,61.8385279539684,83.498121524333,,,177,245614,,,Better,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000007,Stockport,County & UA,Persons,All ages,,,2015,87.6242064467865,77.1586741492367,99.1132948744989,,,253,288733,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000008,Tameside,County & UA,Persons,All ages,,,2015,97.8835501506595,85.292399681545,111.80995253795,,,217,221692,,,Similar,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000009,Trafford,County & UA,Persons,All ages,,,2015,57.4397311477658,48.1264585645607,68.0294711838554,,,134,233288,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000010,Wigan,County & UA,Persons,All ages,,,2015,66.1445491301836,57.559380422215,75.649142833164,,,213,322022,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000011,Knowsley,County & UA,Persons,All ages,,,2015,76.7501409349933,63.2529789337788,92.2748534606892,,,113,147231,,,Better,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000012,Liverpool,County & UA,Persons,All ages,,,2015,73.1330185131013,65.6710586481663,81.2106019519278,,,350,478580,,,Better,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000013,St. Helens,County & UA,Persons,All ages,,,2015,79.3865279373015,66.8242274021181,93.6242643096233,,,141,177612,,,Better,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000014,Sefton,County & UA,Persons,All ages,,,2015,81.4739849547143,71.1307519670884,92.8983991661443,,,223,273707,,,Better,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000002,North West region,E08000015,Wirral,County & UA,Persons,All ages,,,2015,76.036148332814,66.7940879497137,86.1994977028882,,,244,320900,,,Better,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000003,Yorkshire and the Humber region,E08000016,Barnsley,County & UA,Persons,All ages,,,2015,129.534220015962,115.514424822454,144.786469230562,,,310,239319,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000003,Yorkshire and the Humber region,E08000017,Doncaster,County & UA,Persons,All ages,,,2015,124.010458871505,111.822578958596,137.164287404286,,,378,304813,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000003,Yorkshire and the Humber region,E08000018,Rotherham,County & UA,Persons,All ages,,,2015,121.555604978795,108.541264571773,135.700714778028,,,317,260786,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000003,Yorkshire and the Humber region,E08000019,Sheffield,County & UA,Persons,All ages,,,2015,124.092344362399,115.112607257999,133.586522447083,,,707,569737,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000001,North East region,E08000021,Newcastle upon Tyne,County & UA,Persons,All ages,,,2015,117.453044389739,105.367768422492,130.544427815792,,,344,292883,,,Worse,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000001,North East region,E08000022,North Tyneside,County & UA,Persons,All ages,,,2015,141.732594546011,125.807758627498,159.115071686617,,,287,202494,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000001,North East region,E08000023,South Tyneside,County & UA,Persons,All ages,,,2015,82.0603883743299,68.1461927528429,97.9802147006632,,,122,148671,,,Similar,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000001,North East region,E08000024,Sunderland,County & UA,Persons,All ages,,,2015,65.668410607974,56.4741716898062,75.9328824725996,,,182,277150,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000005,West Midlands region,E08000025,Birmingham,County & UA,Persons,All ages,,,2015,65.4184667243165,60.7489243266185,70.3517035673049,,,727,1111307,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000005,West Midlands region,E08000026,Coventry,County & UA,Persons,All ages,,,2015,64.8551616312231,56.6394811839269,73.9276063457891,,,224,345385,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000005,West Midlands region,E08000027,Dudley,County & UA,Persons,All ages,,,2015,102.065321805956,91.2368020309946,113.825502259974,,,323,316464,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000005,West Midlands region,E08000028,Sandwell,County & UA,Persons,All ages,,,2015,75.4409854283076,66.2162478101117,85.5913079237579,,,241,319455,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000005,West Midlands region,E08000029,Solihull,County & UA,Persons,All ages,,,2015,101.689277483428,88.5204085525898,116.264973995483,,,214,210445,,,Similar,Similar,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000005,West Midlands region,E08000030,Walsall,County & UA,Persons,All ages,,,2015,62.2973976348721,53.3349581871016,72.3348851183096,,,172,276095,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000005,West Midlands region,E08000031,Wolverhampton,County & UA,Persons,All ages,,,2015,65.2500334111617,55.7013996736627,75.9658853288548,,,166,254406,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000003,Yorkshire and the Humber region,E08000032,Bradford,County & UA,Persons,All ages,,,2015,59.1141166016537,52.7557689182302,66.0276753629481,,,314,531176,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000003,Yorkshire and the Humber region,E08000033,Calderdale,County & UA,Persons,All ages,,,2015,74.3754858398672,63.127586074076,87.0495041349568,,,155,208402,,,Better,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000003,Yorkshire and the Humber region,E08000034,Kirklees,County & UA,Persons,All ages,,,2015,89.7953357079211,81.1034911873109,99.1649242401113,,,390,434321,,,Similar,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000003,Yorkshire and the Humber region,E08000035,Leeds,County & UA,Persons,All ages,,,2015,124.150582642172,116.424275176869,132.254867426798,,,961,774060,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000003,Yorkshire and the Humber region,E08000036,Wakefield,County & UA,Persons,All ages,,,2015,128.535859707154,116.658996686933,141.293982719292,,,429,333759,,,Worse,Worse,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000001,North East region,E08000037,Gateshead,County & UA,Persons,All ages,,,2015,103.484646460626,89.8981713068862,118.544547807429,,,208,200996,,,Similar,Better,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000007,London region,E09000001,City of London,County & UA,Persons,All ages,,,2015,,,,,,,,Value for Hackney and City of London combined,,Not compared,Not compared,20150000,
93356,"Campylobacter incidence rate/100,000
",E12000007,London region,E09000002,Barking and Dagenham,County & UA,Persons,All ages,,,2015,33.1717653815496,25.7076670234762,42.1269693359671,,,67,201979,,,Better,Better,20150000,
